Year,Province,Metric,Value
2020,British Columbia,Total PRs,4210.0
2020,British Columbia,Total PRs,4210.0
2020,British Columbia,Total PRs,4210.0
2020,British Columbia,Total PRs,4210.0
2020,British Columbia,Total PRs,4210.0
2020,British Columbia,Total PRs,4210.0
2020,British Columbia,Total PRs,4210.0
2020,British Columbia,Total PRs,4210.0
2020,British Columbia,Total PRs,4210.0
2020,British Columbia,Total PRs,4210.0
2020,British Columbia,Total PRs,4210.0
2020,British Columbia,Total PRs,4210.0
2020,British Columbia,Total PRs,4210.0
2020,British Columbia,Total PRs,4210.0
2020,British Columbia,Total PRs,4210.0
2021,British Columbia,Total PRs,3240.0
2021,British Columbia,Total PRs,3240.0
2021,British Columbia,Total PRs,3240.0
2021,British Columbia,Total PRs,3240.0
2021,British Columbia,Total PRs,3240.0
2021,British Columbia,Total PRs,3240.0
2021,British Columbia,Total PRs,3240.0
2021,British Columbia,Total PRs,3240.0
2021,British Columbia,Total PRs,3240.0
2021,British Columbia,Total PRs,3240.0
2021,British Columbia,Total PRs,3240.0
2021,British Columbia,Total PRs,3240.0
2021,British Columbia,Total PRs,3240.0
2021,British Columbia,Total PRs,3240.0
2021,British Columbia,Total PRs,3240.0
2021,British Columbia,Total PRs,3240.0
2021,British Columbia,Total PRs,3240.0
2021,British Columbia,Total PRs,3240.0
2021,British Columbia,Total PRs,3240.0
2021,British Columbia,Total PRs,3240.0
2021,British Columbia,Total PRs,3240.0
2021,British Columbia,Total PRs,3240.0
2021,British Columbia,Total PRs,3240.0
2021,British Columbia,Total PRs,3240.0
2022,British Columbia,Total PRs,6825.0
2022,British Columbia,Total PRs,6825.0
2022,British Columbia,Total PRs,6825.0
2022,British Columbia,Total PRs,6825.0
2022,British Columbia,Total PRs,6825.0
2022,British Columbia,Total PRs,6825.0
2022,British Columbia,Total PRs,6825.0
2022,British Columbia,Total PRs,6825.0
2022,British Columbia,Total PRs,6825.0
2022,British Columbia,Total PRs,6825.0
2022,British Columbia,Total PRs,6825.0
2022,British Columbia,Total PRs,6825.0
2022,British Columbia,Total PRs,6825.0
2022,British Columbia,Total PRs,6825.0
2022,British Columbia,Total PRs,6825.0
2022,British Columbia,Total PRs,6825.0
2022,British Columbia,Total PRs,6825.0
2022,British Columbia,Total PRs,6825.0
2022,British Columbia,Total PRs,6825.0
2022,British Columbia,Total PRs,6825.0
2022,British Columbia,Total PRs,6825.0
2022,British Columbia,Total PRs,6825.0
2022,British Columbia,Total PRs,6825.0
2022,British Columbia,Total PRs,6825.0
2023,British Columbia,Total PRs,7990.0
2023,British Columbia,Total PRs,7990.0
2023,British Columbia,Total PRs,7990.0
2023,British Columbia,Total PRs,7990.0
2023,British Columbia,Total PRs,7990.0
2023,British Columbia,Total PRs,7990.0
2023,British Columbia,Total PRs,7990.0
2023,British Columbia,Total PRs,7990.0
2023,British Columbia,Total PRs,7990.0
2023,British Columbia,Total PRs,7990.0
2023,British Columbia,Total PRs,7990.0
2023,British Columbia,Total PRs,7990.0
2023,British Columbia,Total PRs,7990.0
2023,British Columbia,Total PRs,7990.0
2023,British Columbia,Total PRs,7990.0
2023,British Columbia,Total PRs,7990.0
2023,British Columbia,Total PRs,7990.0
2023,British Columbia,Total PRs,7990.0
2023,British Columbia,Total PRs,7990.0
2023,British Columbia,Total PRs,7990.0
2023,British Columbia,Total PRs,7990.0
2023,British Columbia,Total PRs,7990.0
2023,British Columbia,Total PRs,7990.0
2023,British Columbia,Total PRs,7990.0
2024,British Columbia,Total PRs,7280.0
2024,British Columbia,Total PRs,7280.0
2024,British Columbia,Total PRs,7280.0
2024,British Columbia,Total PRs,7280.0
2024,British Columbia,Total PRs,7280.0
2024,British Columbia,Total PRs,7280.0
2024,British Columbia,Total PRs,7280.0
2024,British Columbia,Total PRs,7280.0
1991,Manitoba,Total PRs,0.0
1991,Manitoba,Total PRs,0.0
1991,Manitoba,Total PRs,0.0
1991,Manitoba,Total PRs,0.0
1991,Manitoba,Total PRs,0.0
1991,Manitoba,Total PRs,0.0
1991,Manitoba,Total PRs,0.0
1991,Manitoba,Total PRs,0.0
1992,Manitoba,Total PRs,0.0
1992,Manitoba,Total PRs,0.0
1992,Manitoba,Total PRs,0.0
1992,Manitoba,Total PRs,0.0
1992,Manitoba,Total PRs,0.0
1992,Manitoba,Total PRs,0.0
1992,Manitoba,Total PRs,0.0
1992,Manitoba,Total PRs,0.0
1993,Manitoba,Total PRs,0.0
1993,Manitoba,Total PRs,0.0
1993,Manitoba,Total PRs,0.0
1993,Manitoba,Total PRs,0.0
1993,Manitoba,Total PRs,0.0
1993,Manitoba,Total PRs,0.0
1993,Manitoba,Total PRs,0.0
1993,Manitoba,Total PRs,0.0
1994,Manitoba,Total PRs,0.0
1994,Manitoba,Total PRs,0.0
1994,Manitoba,Total PRs,0.0
1994,Manitoba,Total PRs,0.0
1994,Manitoba,Total PRs,0.0
1994,Manitoba,Total PRs,0.0
1994,Manitoba,Total PRs,0.0
1994,Manitoba,Total PRs,0.0
1995,Manitoba,Total PRs,0.0
1995,Manitoba,Total PRs,0.0
1995,Manitoba,Total PRs,0.0
1995,Manitoba,Total PRs,0.0
1995,Manitoba,Total PRs,0.0
1995,Manitoba,Total PRs,0.0
1995,Manitoba,Total PRs,0.0
1995,Manitoba,Total PRs,0.0
1996,Manitoba,Total PRs,0.0
1996,Manitoba,Total PRs,0.0
1996,Manitoba,Total PRs,0.0
1996,Manitoba,Total PRs,0.0
1996,Manitoba,Total PRs,0.0
1996,Manitoba,Total PRs,0.0
1996,Manitoba,Total PRs,0.0
1996,Manitoba,Total PRs,0.0
1997,Manitoba,Total PRs,0.0
1997,Manitoba,Total PRs,0.0
1997,Manitoba,Total PRs,0.0
1997,Manitoba,Total PRs,0.0
1997,Manitoba,Total PRs,0.0
1997,Manitoba,Total PRs,0.0
1997,Manitoba,Total PRs,0.0
1997,Manitoba,Total PRs,0.0
1998,Manitoba,Total PRs,0.0
1998,Manitoba,Total PRs,0.0
1998,Manitoba,Total PRs,0.0
1998,Manitoba,Total PRs,0.0
1998,Manitoba,Total PRs,0.0
1998,Manitoba,Total PRs,0.0
1998,Manitoba,Total PRs,0.0
1998,Manitoba,Total PRs,0.0
1999,Manitoba,Total PRs,0.0
1999,Manitoba,Total PRs,0.0
1999,Manitoba,Total PRs,0.0
1999,Manitoba,Total PRs,0.0
1999,Manitoba,Total PRs,0.0
1999,Manitoba,Total PRs,0.0
1999,Manitoba,Total PRs,0.0
1999,Manitoba,Total PRs,0.0
2000,Manitoba,Total PRs,0.0
2000,Manitoba,Total PRs,0.0
2000,Manitoba,Total PRs,0.0
2000,Manitoba,Total PRs,0.0
2000,Manitoba,Total PRs,0.0
2000,Manitoba,Total PRs,0.0
2000,Manitoba,Total PRs,0.0
2000,Manitoba,Total PRs,0.0
2001,Manitoba,Total PRs,0.0
2001,Manitoba,Total PRs,0.0
2001,Manitoba,Total PRs,0.0
2001,Manitoba,Total PRs,0.0
2001,Manitoba,Total PRs,0.0
2001,Manitoba,Total PRs,0.0
2001,Manitoba,Total PRs,0.0
2001,Manitoba,Total PRs,0.0
2002,Manitoba,Total PRs,0.0
2002,Manitoba,Total PRs,0.0
2002,Manitoba,Total PRs,0.0
2002,Manitoba,Total PRs,0.0
2002,Manitoba,Total PRs,0.0
2002,Manitoba,Total PRs,0.0
2002,Manitoba,Total PRs,0.0
2002,Manitoba,Total PRs,0.0
2003,Manitoba,Total PRs,0.0
2003,Manitoba,Total PRs,0.0
2003,Manitoba,Total PRs,0.0
2003,Manitoba,Total PRs,0.0
2003,Manitoba,Total PRs,0.0
2003,Manitoba,Total PRs,0.0
2003,Manitoba,Total PRs,0.0
2003,Manitoba,Total PRs,0.0
2004,Manitoba,Total PRs,0.0
2004,Manitoba,Total PRs,0.0
2004,Manitoba,Total PRs,0.0
2004,Manitoba,Total PRs,0.0
2004,Manitoba,Total PRs,0.0
2004,Manitoba,Total PRs,0.0
2004,Manitoba,Total PRs,0.0
2004,Manitoba,Total PRs,0.0
2005,Manitoba,Total PRs,0.0
2005,Manitoba,Total PRs,0.0
2005,Manitoba,Total PRs,0.0
2005,Manitoba,Total PRs,0.0
2005,Manitoba,Total PRs,0.0
2005,Manitoba,Total PRs,0.0
2005,Manitoba,Total PRs,0.0
2005,Manitoba,Total PRs,0.0
2006,Manitoba,Total PRs,0.0
2006,Manitoba,Total PRs,0.0
2006,Manitoba,Total PRs,0.0
2006,Manitoba,Total PRs,0.0
2006,Manitoba,Total PRs,0.0
2006,Manitoba,Total PRs,0.0
2006,Manitoba,Total PRs,0.0
2006,Manitoba,Total PRs,0.0
2007,Manitoba,Total PRs,0.0
2007,Manitoba,Total PRs,0.0
2007,Manitoba,Total PRs,0.0
2007,Manitoba,Total PRs,0.0
2007,Manitoba,Total PRs,0.0
2007,Manitoba,Total PRs,0.0
2007,Manitoba,Total PRs,0.0
2007,Manitoba,Total PRs,0.0
2008,Manitoba,Total PRs,0.0
2008,Manitoba,Total PRs,0.0
2008,Manitoba,Total PRs,0.0
2008,Manitoba,Total PRs,0.0
2008,Manitoba,Total PRs,0.0
2008,Manitoba,Total PRs,0.0
2008,Manitoba,Total PRs,0.0
2008,Manitoba,Total PRs,0.0
2009,Manitoba,Total PRs,0.0
2009,Manitoba,Total PRs,0.0
2009,Manitoba,Total PRs,0.0
2009,Manitoba,Total PRs,0.0
2009,Manitoba,Total PRs,0.0
2009,Manitoba,Total PRs,0.0
2009,Manitoba,Total PRs,0.0
2009,Manitoba,Total PRs,0.0
2010,Manitoba,Total PRs,0.0
2010,Manitoba,Total PRs,0.0
2010,Manitoba,Total PRs,0.0
2010,Manitoba,Total PRs,0.0
2010,Manitoba,Total PRs,0.0
2010,Manitoba,Total PRs,0.0
2010,Manitoba,Total PRs,0.0
2010,Manitoba,Total PRs,0.0
2011,Manitoba,Total PRs,0.0
2011,Manitoba,Total PRs,0.0
2011,Manitoba,Total PRs,0.0
2011,Manitoba,Total PRs,0.0
2011,Manitoba,Total PRs,0.0
2011,Manitoba,Total PRs,0.0
2011,Manitoba,Total PRs,0.0
2011,Manitoba,Total PRs,0.0
2012,Manitoba,Total PRs,0.0
2012,Manitoba,Total PRs,0.0
2012,Manitoba,Total PRs,0.0
2012,Manitoba,Total PRs,0.0
2012,Manitoba,Total PRs,0.0
2012,Manitoba,Total PRs,0.0
2012,Manitoba,Total PRs,0.0
2012,Manitoba,Total PRs,0.0
2013,Manitoba,Total PRs,0.0
2013,Manitoba,Total PRs,0.0
2013,Manitoba,Total PRs,0.0
2013,Manitoba,Total PRs,0.0
2013,Manitoba,Total PRs,0.0
2013,Manitoba,Total PRs,0.0
2013,Manitoba,Total PRs,0.0
2013,Manitoba,Total PRs,0.0
2014,Manitoba,Total PRs,0.0
2014,Manitoba,Total PRs,0.0
2014,Manitoba,Total PRs,0.0
2014,Manitoba,Total PRs,0.0
2014,Manitoba,Total PRs,0.0
2014,Manitoba,Total PRs,0.0
2014,Manitoba,Total PRs,0.0
2014,Manitoba,Total PRs,0.0
2015,Manitoba,Total PRs,715.0
2015,Manitoba,Total PRs,715.0
2015,Manitoba,Total PRs,715.0
2015,Manitoba,Total PRs,715.0
2015,Manitoba,Total PRs,715.0
2015,Manitoba,Total PRs,715.0
2015,Manitoba,Total PRs,715.0
2015,Manitoba,Total PRs,715.0
2015,Manitoba,Total PRs,715.0
2015,Manitoba,Total PRs,715.0
2015,Manitoba,Total PRs,715.0
2015,Manitoba,Total PRs,715.0
2015,Manitoba,Total PRs,715.0
2015,Manitoba,Total PRs,715.0
2015,Manitoba,Total PRs,715.0
2015,Manitoba,Total PRs,715.0
2015,Manitoba,Total PRs,715.0
2015,Manitoba,Total PRs,715.0
2015,Manitoba,Total PRs,715.0
2015,Manitoba,Total PRs,715.0
2015,Manitoba,Total PRs,715.0
2015,Manitoba,Total PRs,715.0
2015,Manitoba,Total PRs,715.0
2015,Manitoba,Total PRs,715.0
2016,Manitoba,Total PRs,1185.0
2016,Manitoba,Total PRs,1185.0
2016,Manitoba,Total PRs,1185.0
2016,Manitoba,Total PRs,1185.0
2016,Manitoba,Total PRs,1185.0
2016,Manitoba,Total PRs,1185.0
2016,Manitoba,Total PRs,1185.0
2016,Manitoba,Total PRs,1185.0
2016,Manitoba,Total PRs,1185.0
2016,Manitoba,Total PRs,1185.0
2016,Manitoba,Total PRs,1185.0
2016,Manitoba,Total PRs,1185.0
2016,Manitoba,Total PRs,1185.0
2016,Manitoba,Total PRs,1185.0
2016,Manitoba,Total PRs,1185.0
2016,Manitoba,Total PRs,1185.0
2016,Manitoba,Total PRs,1185.0
2016,Manitoba,Total PRs,1185.0
2016,Manitoba,Total PRs,1185.0
2016,Manitoba,Total PRs,1185.0
2016,Manitoba,Total PRs,1185.0
2016,Manitoba,Total PRs,1185.0
2016,Manitoba,Total PRs,1185.0
2016,Manitoba,Total PRs,1185.0
2017,Manitoba,Total PRs,1105.0
2017,Manitoba,Total PRs,1105.0
2017,Manitoba,Total PRs,1105.0
2017,Manitoba,Total PRs,1105.0
2017,Manitoba,Total PRs,1105.0
2017,Manitoba,Total PRs,1105.0
2017,Manitoba,Total PRs,1105.0
2017,Manitoba,Total PRs,1105.0
2017,Manitoba,Total PRs,1105.0
2017,Manitoba,Total PRs,1105.0
2017,Manitoba,Total PRs,1105.0
2017,Manitoba,Total PRs,1105.0
2017,Manitoba,Total PRs,1105.0
2017,Manitoba,Total PRs,1105.0
2017,Manitoba,Total PRs,1105.0
2017,Manitoba,Total PRs,1105.0
2017,Manitoba,Total PRs,1105.0
2017,Manitoba,Total PRs,1105.0
2017,Manitoba,Total PRs,1105.0
2017,Manitoba,Total PRs,1105.0
2017,Manitoba,Total PRs,1105.0
2017,Manitoba,Total PRs,1105.0
2017,Manitoba,Total PRs,1105.0
2017,Manitoba,Total PRs,1105.0
2018,Manitoba,Total PRs,970.0
2018,Manitoba,Total PRs,970.0
2018,Manitoba,Total PRs,970.0
2018,Manitoba,Total PRs,970.0
2018,Manitoba,Total PRs,970.0
2018,Manitoba,Total PRs,970.0
2018,Manitoba,Total PRs,970.0
2018,Manitoba,Total PRs,970.0
2018,Manitoba,Total PRs,970.0
2018,Manitoba,Total PRs,970.0
2018,Manitoba,Total PRs,970.0
2018,Manitoba,Total PRs,970.0
2018,Manitoba,Total PRs,970.0
2018,Manitoba,Total PRs,970.0
2018,Manitoba,Total PRs,970.0
2018,Manitoba,Total PRs,970.0
2018,Manitoba,Total PRs,970.0
2018,Manitoba,Total PRs,970.0
2018,Manitoba,Total PRs,970.0
2018,Manitoba,Total PRs,970.0
2018,Manitoba,Total PRs,970.0
2018,Manitoba,Total PRs,970.0
2018,Manitoba,Total PRs,970.0
2018,Manitoba,Total PRs,970.0
2019,Manitoba,Total PRs,840.0
2019,Manitoba,Total PRs,840.0
2019,Manitoba,Total PRs,840.0
2019,Manitoba,Total PRs,840.0
2019,Manitoba,Total PRs,840.0
2019,Manitoba,Total PRs,840.0
2019,Manitoba,Total PRs,840.0
2019,Manitoba,Total PRs,840.0
2019,Manitoba,Total PRs,840.0
2019,Manitoba,Total PRs,840.0
2019,Manitoba,Total PRs,840.0
2019,Manitoba,Total PRs,840.0
2019,Manitoba,Total PRs,840.0
2019,Manitoba,Total PRs,840.0
2019,Manitoba,Total PRs,840.0
2019,Manitoba,Total PRs,840.0
2019,Manitoba,Total PRs,840.0
2019,Manitoba,Total PRs,840.0
2019,Manitoba,Total PRs,840.0
2019,Manitoba,Total PRs,840.0
2019,Manitoba,Total PRs,840.0
2019,Manitoba,Total PRs,840.0
2019,Manitoba,Total PRs,840.0
2019,Manitoba,Total PRs,840.0
2020,Manitoba,Total PRs,1050.0
2020,Manitoba,Total PRs,1050.0
2020,Manitoba,Total PRs,1050.0
2020,Manitoba,Total PRs,1050.0
2020,Manitoba,Total PRs,1050.0
2020,Manitoba,Total PRs,1050.0
2020,Manitoba,Total PRs,1050.0
2020,Manitoba,Total PRs,1050.0
2020,Manitoba,Total PRs,1050.0
2020,Manitoba,Total PRs,1050.0
2020,Manitoba,Total PRs,1050.0
2020,Manitoba,Total PRs,1050.0
2020,Manitoba,Total PRs,1050.0
2020,Manitoba,Total PRs,1050.0
2020,Manitoba,Total PRs,1050.0
2020,Manitoba,Total PRs,1050.0
2020,Manitoba,Total PRs,1050.0
2020,Manitoba,Total PRs,1050.0
2020,Manitoba,Total PRs,1050.0
2020,Manitoba,Total PRs,1050.0
2020,Manitoba,Total PRs,1050.0
2020,Manitoba,Total PRs,1050.0
2020,Manitoba,Total PRs,1050.0
2020,Manitoba,Total PRs,1050.0
2021,Manitoba,Total PRs,1410.0
2021,Manitoba,Total PRs,1410.0
2021,Manitoba,Total PRs,1410.0
2021,Manitoba,Total PRs,1410.0
2021,Manitoba,Total PRs,1410.0
2021,Manitoba,Total PRs,1410.0
2021,Manitoba,Total PRs,1410.0
2021,Manitoba,Total PRs,1410.0
2021,Manitoba,Total PRs,1410.0
2021,Manitoba,Total PRs,1410.0
2021,Manitoba,Total PRs,1410.0
2021,Manitoba,Total PRs,1410.0
2021,Manitoba,Total PRs,1410.0
2021,Manitoba,Total PRs,1410.0
2021,Manitoba,Total PRs,1410.0
2021,Manitoba,Total PRs,1410.0
2021,Manitoba,Total PRs,1410.0
2021,Manitoba,Total PRs,1410.0
2021,Manitoba,Total PRs,1410.0
2021,Manitoba,Total PRs,1410.0
2021,Manitoba,Total PRs,1410.0
2021,Manitoba,Total PRs,1410.0
2021,Manitoba,Total PRs,1410.0
2021,Manitoba,Total PRs,1410.0
2022,Manitoba,Total PRs,1490.0
2022,Manitoba,Total PRs,1490.0
2022,Manitoba,Total PRs,1490.0
2022,Manitoba,Total PRs,1490.0
2022,Manitoba,Total PRs,1490.0
2022,Manitoba,Total PRs,1490.0
2022,Manitoba,Total PRs,1490.0
2022,Manitoba,Total PRs,1490.0
2022,Manitoba,Total PRs,1490.0
2022,Manitoba,Total PRs,1490.0
2022,Manitoba,Total PRs,1490.0
2022,Manitoba,Total PRs,1490.0
2022,Manitoba,Total PRs,1490.0
2022,Manitoba,Total PRs,1490.0
2022,Manitoba,Total PRs,1490.0
2022,Manitoba,Total PRs,1490.0
2022,Manitoba,Total PRs,1490.0
2022,Manitoba,Total PRs,1490.0
2022,Manitoba,Total PRs,1490.0
2022,Manitoba,Total PRs,1490.0
2022,Manitoba,Total PRs,1490.0
2022,Manitoba,Total PRs,1490.0
2022,Manitoba,Total PRs,1490.0
2022,Manitoba,Total PRs,1490.0
2023,Manitoba,Total PRs,2795.0
2023,Manitoba,Total PRs,2795.0
2023,Manitoba,Total PRs,2795.0
2023,Manitoba,Total PRs,2795.0
2023,Manitoba,Total PRs,2795.0
2023,Manitoba,Total PRs,2795.0
2023,Manitoba,Total PRs,2795.0
2023,Manitoba,Total PRs,2795.0
2023,Manitoba,Total PRs,2795.0
2023,Manitoba,Total PRs,2795.0
2023,Manitoba,Total PRs,2795.0
2023,Manitoba,Total PRs,2795.0
2023,Manitoba,Total PRs,2795.0
2023,Manitoba,Total PRs,2795.0
2023,Manitoba,Total PRs,2795.0
2023,Manitoba,Total PRs,2795.0
2023,Manitoba,Total PRs,2795.0
2023,Manitoba,Total PRs,2795.0
2023,Manitoba,Total PRs,2795.0
2023,Manitoba,Total PRs,2795.0
2023,Manitoba,Total PRs,2795.0
2023,Manitoba,Total PRs,2795.0
2023,Manitoba,Total PRs,2795.0
2023,Manitoba,Total PRs,2795.0
2024,Manitoba,Total PRs,2210.0
2024,Manitoba,Total PRs,2210.0
2024,Manitoba,Total PRs,2210.0
2024,Manitoba,Total PRs,2210.0
2024,Manitoba,Total PRs,2210.0
2024,Manitoba,Total PRs,2210.0
2024,Manitoba,Total PRs,2210.0
2024,Manitoba,Total PRs,2210.0
1991,New Brunswick,Total PRs,0.0
1991,New Brunswick,Total PRs,0.0
1991,New Brunswick,Total PRs,0.0
1991,New Brunswick,Total PRs,0.0
1991,New Brunswick,Total PRs,0.0
1991,New Brunswick,Total PRs,0.0
1991,New Brunswick,Total PRs,0.0
1991,New Brunswick,Total PRs,0.0
1992,New Brunswick,Total PRs,0.0
1992,New Brunswick,Total PRs,0.0
1992,New Brunswick,Total PRs,0.0
1992,New Brunswick,Total PRs,0.0
1992,New Brunswick,Total PRs,0.0
1992,New Brunswick,Total PRs,0.0
1992,New Brunswick,Total PRs,0.0
1992,New Brunswick,Total PRs,0.0
1993,New Brunswick,Total PRs,0.0
1993,New Brunswick,Total PRs,0.0
1993,New Brunswick,Total PRs,0.0
1993,New Brunswick,Total PRs,0.0
1993,New Brunswick,Total PRs,0.0
1993,New Brunswick,Total PRs,0.0
1993,New Brunswick,Total PRs,0.0
1993,New Brunswick,Total PRs,0.0
1994,New Brunswick,Total PRs,0.0
1994,New Brunswick,Total PRs,0.0
1994,New Brunswick,Total PRs,0.0
1994,New Brunswick,Total PRs,0.0
1994,New Brunswick,Total PRs,0.0
1994,New Brunswick,Total PRs,0.0
1994,New Brunswick,Total PRs,0.0
1994,New Brunswick,Total PRs,0.0
1995,New Brunswick,Total PRs,0.0
1995,New Brunswick,Total PRs,0.0
1995,New Brunswick,Total PRs,0.0
1995,New Brunswick,Total PRs,0.0
1995,New Brunswick,Total PRs,0.0
1995,New Brunswick,Total PRs,0.0
1995,New Brunswick,Total PRs,0.0
1995,New Brunswick,Total PRs,0.0
1996,New Brunswick,Total PRs,0.0
1996,New Brunswick,Total PRs,0.0
1996,New Brunswick,Total PRs,0.0
1996,New Brunswick,Total PRs,0.0
1996,New Brunswick,Total PRs,0.0
1996,New Brunswick,Total PRs,0.0
1996,New Brunswick,Total PRs,0.0
1996,New Brunswick,Total PRs,0.0
1997,New Brunswick,Total PRs,0.0
1997,New Brunswick,Total PRs,0.0
1997,New Brunswick,Total PRs,0.0
1997,New Brunswick,Total PRs,0.0
1997,New Brunswick,Total PRs,0.0
1997,New Brunswick,Total PRs,0.0
1997,New Brunswick,Total PRs,0.0
1997,New Brunswick,Total PRs,0.0
1998,New Brunswick,Total PRs,0.0
1998,New Brunswick,Total PRs,0.0
1998,New Brunswick,Total PRs,0.0
1998,New Brunswick,Total PRs,0.0
1998,New Brunswick,Total PRs,0.0
1998,New Brunswick,Total PRs,0.0
1998,New Brunswick,Total PRs,0.0
1998,New Brunswick,Total PRs,0.0
1999,New Brunswick,Total PRs,0.0
1999,New Brunswick,Total PRs,0.0
1999,New Brunswick,Total PRs,0.0
1999,New Brunswick,Total PRs,0.0
1999,New Brunswick,Total PRs,0.0
1999,New Brunswick,Total PRs,0.0
1999,New Brunswick,Total PRs,0.0
1999,New Brunswick,Total PRs,0.0
2000,New Brunswick,Total PRs,0.0
2000,New Brunswick,Total PRs,0.0
2000,New Brunswick,Total PRs,0.0
2000,New Brunswick,Total PRs,0.0
2000,New Brunswick,Total PRs,0.0
2000,New Brunswick,Total PRs,0.0
2000,New Brunswick,Total PRs,0.0
2000,New Brunswick,Total PRs,0.0
2001,New Brunswick,Total PRs,0.0
2001,New Brunswick,Total PRs,0.0
2001,New Brunswick,Total PRs,0.0
2001,New Brunswick,Total PRs,0.0
2001,New Brunswick,Total PRs,0.0
2001,New Brunswick,Total PRs,0.0
2001,New Brunswick,Total PRs,0.0
2001,New Brunswick,Total PRs,0.0
2002,New Brunswick,Total PRs,0.0
2002,New Brunswick,Total PRs,0.0
2002,New Brunswick,Total PRs,0.0
2002,New Brunswick,Total PRs,0.0
2002,New Brunswick,Total PRs,0.0
2002,New Brunswick,Total PRs,0.0
2002,New Brunswick,Total PRs,0.0
2002,New Brunswick,Total PRs,0.0
2003,New Brunswick,Total PRs,0.0
2003,New Brunswick,Total PRs,0.0
2003,New Brunswick,Total PRs,0.0
2003,New Brunswick,Total PRs,0.0
2003,New Brunswick,Total PRs,0.0
2003,New Brunswick,Total PRs,0.0
2003,New Brunswick,Total PRs,0.0
2003,New Brunswick,Total PRs,0.0
2004,New Brunswick,Total PRs,0.0
2004,New Brunswick,Total PRs,0.0
2004,New Brunswick,Total PRs,0.0
2004,New Brunswick,Total PRs,0.0
2004,New Brunswick,Total PRs,0.0
2004,New Brunswick,Total PRs,0.0
2004,New Brunswick,Total PRs,0.0
2004,New Brunswick,Total PRs,0.0
2005,New Brunswick,Total PRs,0.0
2005,New Brunswick,Total PRs,0.0
2005,New Brunswick,Total PRs,0.0
2005,New Brunswick,Total PRs,0.0
2005,New Brunswick,Total PRs,0.0
2005,New Brunswick,Total PRs,0.0
2005,New Brunswick,Total PRs,0.0
2005,New Brunswick,Total PRs,0.0
2006,New Brunswick,Total PRs,0.0
2006,New Brunswick,Total PRs,0.0
2006,New Brunswick,Total PRs,0.0
2006,New Brunswick,Total PRs,0.0
2006,New Brunswick,Total PRs,0.0
2006,New Brunswick,Total PRs,0.0
2006,New Brunswick,Total PRs,0.0
2006,New Brunswick,Total PRs,0.0
2007,New Brunswick,Total PRs,0.0
2007,New Brunswick,Total PRs,0.0
2007,New Brunswick,Total PRs,0.0
2007,New Brunswick,Total PRs,0.0
2007,New Brunswick,Total PRs,0.0
2007,New Brunswick,Total PRs,0.0
2007,New Brunswick,Total PRs,0.0
2007,New Brunswick,Total PRs,0.0
2008,New Brunswick,Total PRs,0.0
2008,New Brunswick,Total PRs,0.0
2008,New Brunswick,Total PRs,0.0
2008,New Brunswick,Total PRs,0.0
2008,New Brunswick,Total PRs,0.0
2008,New Brunswick,Total PRs,0.0
2008,New Brunswick,Total PRs,0.0
2008,New Brunswick,Total PRs,0.0
2009,New Brunswick,Total PRs,0.0
2009,New Brunswick,Total PRs,0.0
2009,New Brunswick,Total PRs,0.0
2009,New Brunswick,Total PRs,0.0
2009,New Brunswick,Total PRs,0.0
2009,New Brunswick,Total PRs,0.0
2009,New Brunswick,Total PRs,0.0
2009,New Brunswick,Total PRs,0.0
2010,New Brunswick,Total PRs,0.0
2010,New Brunswick,Total PRs,0.0
2010,New Brunswick,Total PRs,0.0
2010,New Brunswick,Total PRs,0.0
2010,New Brunswick,Total PRs,0.0
