Year,Province,Resident Type,Total PRs,Total TRs,Total Births,Total Deaths,Population Estimate
2021,Nunavut,International Students,0,10,5006,0,39750
2021,Nunavut,International Students,0,10,5006,0,39879
2021,Nunavut,International Students,0,10,5006,0,40086
2021,Nunavut,International Students,0,10,5006,0,40229
2021,Ontario,Permanent Residents,11840,306435,0,234912,14772726
2021,Ontario,Permanent Residents,11840,306435,0,234912,14808093
2021,Ontario,Permanent Residents,11840,306435,0,234912,14842488
2021,Ontario,Permanent Residents,11840,306435,0,234912,14938314
2021,Ontario,Permanent Residents,11840,306435,844902,0,14772726
2021,Ontario,Permanent Residents,11840,306435,844902,0,14808093
2021,Ontario,Permanent Residents,11840,306435,844902,0,14842488
2021,Ontario,Permanent Residents,11840,306435,844902,0,14938314
2021,Ontario,Foreign Workers,11840,306435,0,234912,14772726
2021,Ontario,Foreign Workers,11840,306435,0,234912,14808093
2021,Ontario,Foreign Workers,11840,306435,0,234912,14842488
2021,Ontario,Foreign Workers,11840,306435,0,234912,14938314
2021,Ontario,Foreign Workers,11840,306435,844902,0,14772726
2021,Ontario,Foreign Workers,11840,306435,844902,0,14808093
2021,Ontario,Foreign Workers,11840,306435,844902,0,14842488
2021,Ontario,Foreign Workers,11840,306435,844902,0,14938314
2021,Ontario,International Students,11840,306435,0,234912,14772726
2021,Ontario,International Students,11840,306435,0,234912,14808093
2021,Ontario,International Students,11840,306435,0,234912,14842488
2021,Ontario,International Students,11840,306435,0,234912,14938314
2021,Ontario,International Students,11840,306435,844902,0,14772726
2021,Ontario,International Students,11840,306435,844902,0,14808093
2021,Ontario,International Students,11840,306435,844902,0,14842488
2021,Ontario,International Students,11840,306435,844902,0,14938314
2021,Prince Edward Island,Permanent Residents,110,3960,0,2922,159240
2021,Prince Edward Island,Permanent Residents,110,3960,0,2922,160334
2021,Prince Edward Island,Permanent Residents,110,3960,0,2922,162133
2021,Prince Edward Island,Permanent Residents,110,3960,0,2922,163728
2021,Prince Edward Island,Permanent Residents,110,3960,8784,0,159240
2021,Prince Edward Island,Permanent Residents,110,3960,8784,0,160334
2021,Prince Edward Island,Permanent Residents,110,3960,8784,0,162133
2021,Prince Edward Island,Permanent Residents,110,3960,8784,0,163728
2021,Prince Edward Island,Foreign Workers,110,3960,0,2922,159240
2021,Prince Edward Island,Foreign Workers,110,3960,0,2922,160334
2021,Prince Edward Island,Foreign Workers,110,3960,0,2922,162133
2021,Prince Edward Island,Foreign Workers,110,3960,0,2922,163728
2021,Prince Edward Island,Foreign Workers,110,3960,8784,0,159240
2021,Prince Edward Island,Foreign Workers,110,3960,8784,0,160334
2021,Prince Edward Island,Foreign Workers,110,3960,8784,0,162133
2021,Prince Edward Island,Foreign Workers,110,3960,8784,0,163728
2021,Prince Edward Island,International Students,110,3960,0,2922,159240
2021,Prince Edward Island,International Students,110,3960,0,2922,160334
2021,Prince Edward Island,International Students,110,3960,0,2922,162133
2021,Prince Edward Island,International Students,110,3960,0,2922,163728
2021,Prince Edward Island,International Students,110,3960,8784,0,159240
2021,Prince Edward Island,International Students,110,3960,8784,0,160334
2021,Prince Edward Island,International Students,110,3960,8784,0,162133
2021,Prince Edward Island,International Students,110,3960,8784,0,163728
2021,Province / Territory not stated,International Students,0,4125,0,0,163728
2021,Province/territory not stated,Permanent Residents,0,240,0,0,163728
2021,Province/territory not stated,Foreign Workers,0,240,0,0,163728
2021,Quebec,Permanent Residents,3725,98765,0,139120,8550561
2021,Quebec,Permanent Residents,3725,98765,0,139120,8556015
2021,Quebec,Permanent Residents,3725,98765,0,139120,8572020
2021,Quebec,Permanent Residents,3725,98765,0,139120,8603995
2021,Quebec,Permanent Residents,3725,98765,510460,0,8550561
2021,Quebec,Permanent Residents,3725,98765,510460,0,8556015
2021,Quebec,Permanent Residents,3725,98765,510460,0,8572020
2021,Quebec,Permanent Residents,3725,98765,510460,0,8603995
2021,Quebec,Foreign Workers,3725,98765,0,139120,8550561
2021,Quebec,Foreign Workers,3725,98765,0,139120,8556015
2021,Quebec,Foreign Workers,3725,98765,0,139120,8572020
2021,Quebec,Foreign Workers,3725,98765,0,139120,8603995
2021,Quebec,Foreign Workers,3725,98765,510460,0,8550561
2021,Quebec,Foreign Workers,3725,98765,510460,0,8556015
2021,Quebec,Foreign Workers,3725,98765,510460,0,8572020
2021,Quebec,Foreign Workers,3725,98765,510460,0,8603995
2021,Quebec,International Students,3725,98765,0,139120,8550561
2021,Quebec,International Students,3725,98765,0,139120,8556015
2021,Quebec,International Students,3725,98765,0,139120,8572020
2021,Quebec,International Students,3725,98765,0,139120,8603995
2021,Quebec,International Students,3725,98765,510460,0,8550561
2021,Quebec,International Students,3725,98765,510460,0,8556015
2021,Quebec,International Students,3725,98765,510460,0,8572020
2021,Quebec,International Students,3725,98765,510460,0,8603995
2021,Saskatchewan,Permanent Residents,1055,11060,0,22042,1166348
2021,Saskatchewan,Permanent Residents,1055,11060,0,22042,1167711
2021,Saskatchewan,Permanent Residents,1055,11060,0,22042,1168792
2021,Saskatchewan,Permanent Residents,1055,11060,85922,0,1166348
2021,Saskatchewan,Permanent Residents,1055,11060,85922,0,1167711
2021,Saskatchewan,Permanent Residents,1055,11060,85922,0,1168792
2021,Saskatchewan,Foreign Workers,1055,11060,0,22042,1166348
2021,Saskatchewan,Foreign Workers,1055,11060,0,22042,1167711
2021,Saskatchewan,Foreign Workers,1055,11060,0,22042,1168792
2021,Saskatchewan,Foreign Workers,1055,11060,85922,0,1166348
2021,Saskatchewan,Foreign Workers,1055,11060,85922,0,1167711
2021,Saskatchewan,Foreign Workers,1055,11060,85922,0,1168792
2021,Saskatchewan,International Students,1055,11060,0,22042,1166348
2021,Saskatchewan,International Students,1055,11060,0,22042,1167711
2021,Saskatchewan,International Students,1055,11060,0,22042,1168792
2021,Saskatchewan,International Students,1055,11060,85922,0,1166348
2021,Saskatchewan,International Students,1055,11060,85922,0,1167711
2021,Saskatchewan,International Students,1055,11060,85922,0,1168792
2021,Unknown province or territory,0,0,0,0,0,1168792
2021,Unknown province or territory of residence,0,0,0,0,0,1168792
2021,Yukon,Permanent Residents,10,305,0,0,42157
2021,Yukon,Permanent Residents,10,305,0,0,42443
2021,Yukon,Permanent Residents,10,305,0,0,42961
2021,Yukon,Permanent Residents,10,305,0,0,43128
2021,Yukon,Foreign Workers,10,305,0,0,42157
2021,Yukon,Foreign Workers,10,305,0,0,42443
2021,Yukon,Foreign Workers,10,305,0,0,42961
2021,Yukon,Foreign Workers,10,305,0,0,43128
2021,Yukon,International Students,10,305,0,0,42157
2021,Yukon,International Students,10,305,0,0,42443
2021,Yukon,International Students,10,305,0,0,42961
2021,Yukon,International Students,10,305,0,0,43128
2022,Alberta,Permanent Residents,3370,45125,0,65290,4465137
2022,Alberta,Permanent Residents,3370,45125,0,65290,4480389
2022,Alberta,Permanent Residents,3370,45125,0,65290,4510747
2022,Alberta,Permanent Residents,3370,45125,0,65290,4558643
2022,Alberta,Permanent Residents,3370,45125,284630,0,4465137
2022,Alberta,Permanent Residents,3370,45125,284630,0,4480389
2022,Alberta,Permanent Residents,3370,45125,284630,0,4510747
2022,Alberta,Permanent Residents,3370,45125,284630,0,4558643
2022,Alberta,Foreign Workers,3370,45125,0,65290,4465137
2022,Alberta,Foreign Workers,3370,45125,0,65290,4480389
2022,Alberta,Foreign Workers,3370,45125,0,65290,4510747
2022,Alberta,Foreign Workers,3370,45125,0,65290,4558643
2022,Alberta,Foreign Workers,3370,45125,284630,0,4465137
2022,Alberta,Foreign Workers,3370,45125,284630,0,4480389
2022,Alberta,Foreign Workers,3370,45125,284630,0,4510747
2022,Alberta,Foreign Workers,3370,45125,284630,0,4558643
2022,Alberta,International Students,3370,45125,0,65290,4465137
2022,Alberta,International Students,3370,45125,0,65290,4480389
2022,Alberta,International Students,3370,45125,0,65290,4510747
2022,Alberta,International Students,3370,45125,0,65290,4558643
2022,Alberta,International Students,3370,45125,284630,0,4465137
2022,Alberta,International Students,3370,45125,284630,0,4480389
2022,Alberta,International Students,3370,45125,284630,0,4510747
2022,Alberta,International Students,3370,45125,284630,0,4558643
2022,British Columbia,Permanent Residents,6825,170700,0,91626,5287422
2022,British Columbia,Permanent Residents,6825,170700,0,91626,5311608
2022,British Columbia,Permanent Residents,6825,170700,0,91626,5357486
2022,British Columbia,Permanent Residents,6825,170700,0,91626,5408601
2022,British Columbia,Permanent Residents,6825,170700,250770,0,5287422
2022,British Columbia,Permanent Residents,6825,170700,250770,0,5311608
2022,British Columbia,Permanent Residents,6825,170700,250770,0,5357486
2022,British Columbia,Permanent Residents,6825,170700,250770,0,5408601
2022,British Columbia,Foreign Workers,6825,170700,0,91626,5287422
2022,British Columbia,Foreign Workers,6825,170700,0,91626,5311608
2022,British Columbia,Foreign Workers,6825,170700,0,91626,5357486
2022,British Columbia,Foreign Workers,6825,170700,0,91626,5408601
2022,British Columbia,Foreign Workers,6825,170700,250770,0,5287422
2022,British Columbia,Foreign Workers,6825,170700,250770,0,5311608
2022,British Columbia,Foreign Workers,6825,170700,250770,0,5357486
2022,British Columbia,Foreign Workers,6825,170700,250770,0,5408601
2022,British Columbia,International Students,6825,170700,0,91626,5287422
2022,British Columbia,International Students,6825,170700,0,91626,5311608
2022,British Columbia,International Students,6825,170700,0,91626,5357486
2022,British Columbia,International Students,6825,170700,0,91626,5408601
2022,British Columbia,International Students,6825,170700,250770,0,5287422
2022,British Columbia,International Students,6825,170700,250770,0,5311608
2022,British Columbia,International Students,6825,170700,250770,0,5357486
2022,British Columbia,International Students,6825,170700,250770,0,5408601
2022,Manitoba,Permanent Residents,1490,22970,0,25120,1399970
2022,Manitoba,Permanent Residents,1490,22970,0,25120,1404199
2022,Manitoba,Permanent Residents,1490,22970,0,25120,1412568
2022,Manitoba,Permanent Residents,1490,22970,0,25120,1423465
2022,Manitoba,Permanent Residents,1490,22970,83102,0,1399970
2022,Manitoba,Permanent Residents,1490,22970,83102,0,1404199
2022,Manitoba,Permanent Residents,1490,22970,83102,0,1412568
2022,Manitoba,Permanent Residents,1490,22970,83102,0,1423465
2022,Manitoba,Foreign Workers,1490,22970,0,25120,1399970
2022,Manitoba,Foreign Workers,1490,22970,0,25120,1404199
2022,Manitoba,Foreign Workers,1490,22970,0,25120,1412568
2022,Manitoba,Foreign Workers,1490,22970,0,25120,1423465
2022,Manitoba,Foreign Workers,1490,22970,83102,0,1399970
2022,Manitoba,Foreign Workers,1490,22970,83102,0,1404199
2022,Manitoba,Foreign Workers,1490,22970,83102,0,1412568
2022,Manitoba,Foreign Workers,1490,22970,83102,0,1423465
2022,Manitoba,International Students,1490,22970,0,25120,1399970
2022,Manitoba,International Students,1490,22970,0,25120,1404199
2022,Manitoba,International Students,1490,22970,0,25120,1412568
2022,Manitoba,International Students,1490,22970,0,25120,1423465
2022,Manitoba,International Students,1490,22970,83102,0,1399970
2022,Manitoba,International Students,1490,22970,83102,0,1404199
2022,Manitoba,International Students,1490,22970,83102,0,1412568
2022,Manitoba,International Students,1490,22970,83102,0,1423465
2022,New Brunswick,Permanent Residents,600,11700,0,18310,798713
2022,New Brunswick,Permanent Residents,600,11700,0,18310,801756
2022,New Brunswick,Permanent Residents,600,11700,0,18310,809264
2022,New Brunswick,Permanent Residents,600,11700,0,18310,817173
2022,New Brunswick,Permanent Residents,600,11700,37288,0,798713
2022,New Brunswick,Permanent Residents,600,11700,37288,0,801756
2022,New Brunswick,Permanent Residents,600,11700,37288,0,809264
2022,New Brunswick,Permanent Residents,600,11700,37288,0,817173
2022,New Brunswick,Foreign Workers,600,11700,0,18310,798713
2022,New Brunswick,Foreign Workers,600,11700,0,18310,801756
2022,New Brunswick,Foreign Workers,600,11700,0,18310,809264
2022,New Brunswick,Foreign Workers,600,11700,0,18310,817173
2022,New Brunswick,Foreign Workers,600,11700,37288,0,798713
2022,New Brunswick,Foreign Workers,600,11700,37288,0,801756
2022,New Brunswick,Foreign Workers,600,11700,37288,0,809264
2022,New Brunswick,Foreign Workers,600,11700,37288,0,817173
2022,New Brunswick,International Students,600,11700,0,18310,798713
2022,New Brunswick,International Students,600,11700,0,18310,801756
2022,New Brunswick,International Students,600,11700,0,18310,809264
2022,New Brunswick,International Students,600,11700,0,18310,817173
2022,New Brunswick,International Students,600,11700,37288,0,798713
2022,New Brunswick,International Students,600,11700,37288,0,801756
2022,New Brunswick,International Students,600,11700,37288,0,809264
2022,New Brunswick,International Students,600,11700,37288,0,817173
2022,Newfoundland and Labrador,Permanent Residents,195,6340,0,12812,528957
2022,Newfoundland and Labrador,Permanent Residents,195,6340,0,12812,529042
2022,Newfoundland and Labrador,Permanent Residents,195,6340,0,12812,531308
2022,Newfoundland and Labrador,Permanent Residents,195,6340,0,12812,533409
2022,Newfoundland and Labrador,Permanent Residents,195,6340,21122,0,528957
2022,Newfoundland and Labrador,Permanent Residents,195,6340,21122,0,529042
2022,Newfoundland and Labrador,Permanent Residents,195,6340,21122,0,531308
2022,Newfoundland and Labrador,Permanent Residents,195,6340,21122,0,533409
2022,Newfoundland and Labrador,Foreign Workers,195,6340,0,12812,528957
2022,Newfoundland and Labrador,Foreign Workers,195,6340,0,12812,529042
2022,Newfoundland and Labrador,Foreign Workers,195,6340,0,12812,531308
2022,Newfoundland and Labrador,Foreign Workers,195,6340,0,12812,533409
2022,Newfoundland and Labrador,Foreign Workers,195,6340,21122,0,528957
2022,Newfoundland and Labrador,Foreign Workers,195,6340,21122,0,529042
2022,Newfoundland and Labrador,Foreign Workers,195,6340,21122,0,531308
2022,Newfoundland and Labrador,Foreign Workers,195,6340,21122,0,533409
2022,Newfoundland and Labrador,International Students,195,6340,0,12812,528957
2022,Newfoundland and Labrador,International Students,195,6340,0,12812,529042
2022,Newfoundland and Labrador,International Students,195,6340,0,12812,531308
2022,Newfoundland and Labrador,International Students,195,6340,0,12812,533409
2022,Newfoundland and Labrador,International Students,195,6340,21122,0,528957
2022,Newfoundland and Labrador,International Students,195,6340,21122,0,529042
2022,Newfoundland and Labrador,International Students,195,6340,21122,0,531308
2022,Newfoundland and Labrador,International Students,195,6340,21122,0,533409
2022,Northwest Territories,Permanent Residents,20,60,0,624,44752
2022,Northwest Territories,Permanent Residents,20,60,0,624,44788
2022,Northwest Territories,Permanent Residents,20,60,0,624,44634
2022,Northwest Territories,Permanent Residents,20,60,0,624,44588
2022,Northwest Territories,Permanent Residents,20,60,3012,0,44752
2022,Northwest Territories,Permanent Residents,20,60,3012,0,44788
2022,Northwest Territories,Permanent Residents,20,60,3012,0,44634
2022,Northwest Territories,Permanent Residents,20,60,3012,0,44588
2022,Northwest Territories,Foreign Workers,20,60,0,624,44752
2022,Northwest Territories,Foreign Workers,20,60,0,624,44788
2022,Northwest Territories,Foreign Workers,20,60,0,624,44634
2022,Northwest Territories,Foreign Workers,20,60,0,624,44588
2022,Northwest Territories,Foreign Workers,20,60,3012,0,44752
2022,Northwest Territories,Foreign Workers,20,60,3012,0,44788
2022,Northwest Territories,Foreign Workers,20,60,3012,0,44634
2022,Northwest Territories,Foreign Workers,20,60,3012,0,44588
2022,Northwest Territories,International Students,20,60,0,624,44752
2022,Northwest Territories,International Students,20,60,0,624,44788
2022,Northwest Territories,International Students,20,60,0,624,44634
2022,Northwest Territories,International Students,20,60,0,624,44588
