"REF_DATE","GEO","DGUID","Type of expenditure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1993/1994","Ontario","","Total expenditures","Dollars","81","thousands","3","v1568063","8.1","502188","","","","0"
"1993/1994","Ontario","","Total operating expenditures","Dollars","81","thousands","3","v1568069","8.7","473724","","","","0"
"1993/1994","Ontario","","Subtotal instructional expenditures","Dollars","81","thousands","3","v1568066","8.4","274836","","","","0"
"1993/1994","Ontario","","Teachers salaries","Dollars","81","thousands","3","v1568064","8.2","249375","","","","0"
"1993/1994","Ontario","","Other instructional expenditures","Dollars","81","thousands","3","v1568065","8.3","25461","","","","0"
"1993/1994","Ontario","","Non-instructional salaries and wages","Dollars","81","thousands","3","v1568067","8.5","88035","","","","0"
"1993/1994","Ontario","","Other operating expenditures","Dollars","81","thousands","3","v1568068","8.6","110853","","","","0"
"1993/1994","Ontario","","Capita outlay and debt charges","Dollars","81","thousands","3","v1568070","8.8","28464","","","","0"
"1993/1994","Manitoba","","Total expenditures","Dollars","81","thousands","3","v1568071","9.1","59850","","","","0"
"1993/1994","Manitoba","","Total operating expenditures","Dollars","81","thousands","3","v1568077","9.7","56560","","","","0"
"1993/1994","Manitoba","","Subtotal instructional expenditures","Dollars","81","thousands","3","v1568074","9.4","36541","","","","0"
"1993/1994","Manitoba","","Teachers salaries","Dollars","81","thousands","3","v1568072","9.2","32510","","","","0"
"1993/1994","Manitoba","","Other instructional expenditures","Dollars","81","thousands","3","v1568073","9.3","4031","","","","0"
"1993/1994","Manitoba","","Non-instructional salaries and wages","Dollars","81","thousands","3","v1568075","9.5","8967","","","","0"
"1993/1994","Manitoba","","Other operating expenditures","Dollars","81","thousands","3","v1568076","9.6","11052","","","","0"
"1993/1994","Manitoba","","Capita outlay and debt charges","Dollars","81","thousands","3","v1568078","9.8","3290","","","","0"
"1993/1994","Saskatchewan","","Total expenditures","Dollars","81","thousands","3","v1568079","10.1","18684","","","","0"
"1993/1994","Saskatchewan","","Total operating expenditures","Dollars","81","thousands","3","v1568085","10.7","17701","","","","0"
"1993/1994","Saskatchewan","","Subtotal instructional expenditures","Dollars","81","thousands","3","v1568082","10.4","9201","","","","0"
"1993/1994","Saskatchewan","","Teachers salaries","Dollars","81","thousands","3","v1568080","10.2","7842","","","","0"
"1993/1994","Saskatchewan","","Other instructional expenditures","Dollars","81","thousands","3","v1568081","10.3","1359","","","","0"
"1993/1994","Saskatchewan","","Non-instructional salaries and wages","Dollars","81","thousands","3","v1568083","10.5","4321","","","","0"
"1993/1994","Saskatchewan","","Other operating expenditures","Dollars","81","thousands","3","v1568084","10.6","4179","","","","0"
"1993/1994","Saskatchewan","","Capita outlay and debt charges","Dollars","81","thousands","3","v1568086","10.8","983","","","","0"
"1993/1994","Alberta","","Total expenditures","Dollars","81","thousands","3","v1568087","11.1","102637","","","","0"
"1993/1994","Alberta","","Total operating expenditures","Dollars","81","thousands","3","v1568093","11.7","92819","","","","0"
"1993/1994","Alberta","","Subtotal instructional expenditures","Dollars","81","thousands","3","v1568090","11.4","58225","","","","0"
"1993/1994","Alberta","","Teachers salaries","Dollars","81","thousands","3","v1568088","11.2","51807","","","","0"
"1993/1994","Alberta","","Other instructional expenditures","Dollars","81","thousands","3","v1568089","11.3","6418","","","","0"
"1993/1994","Alberta","","Non-instructional salaries and wages","Dollars","81","thousands","3","v1568091","11.5","13883","","","","0"
"1993/1994","Alberta","","Other operating expenditures","Dollars","81","thousands","3","v1568092","11.6","20711","","","","0"
"1993/1994","Alberta","","Capita outlay and debt charges","Dollars","81","thousands","3","v1568094","11.8","9818","","","","0"
"1993/1994","British Columbia","","Total expenditures","Dollars","81","thousands","3","v1568095","12.1","279796","","","","0"
"1993/1994","British Columbia","","Total operating expenditures","Dollars","81","thousands","3","v1568101","12.7","251464","","","","0"
"1993/1994","British Columbia","","Subtotal instructional expenditures","Dollars","81","thousands","3","v1568098","12.4","162856","","","","0"
"1993/1994","British Columbia","","Teachers salaries","Dollars","81","thousands","3","v1568096","12.2","149308","","","","0"
"1993/1994","British Columbia","","Other instructional expenditures","Dollars","81","thousands","3","v1568097","12.3","13548","","","","0"
"1993/1994","British Columbia","","Non-instructional salaries and wages","Dollars","81","thousands","3","v1568099","12.5","41171","","","","0"
"1993/1994","British Columbia","","Other operating expenditures","Dollars","81","thousands","3","v1568100","12.6","47437","","","","0"
"1993/1994","British Columbia","","Capita outlay and debt charges","Dollars","81","thousands","3","v1568102","12.8","28332","","","","0"
"1993/1994","Yukon","","Total expenditures","Dollars","81","thousands","3","v1568103","13.1","86","","","","0"
"1993/1994","Yukon","","Total operating expenditures","Dollars","81","thousands","3","v1568109","13.7","86","","","","0"
"1993/1994","Yukon","","Subtotal instructional expenditures","Dollars","81","thousands","3","v1568106","13.4","84","","","","0"
"1993/1994","Yukon","","Teachers salaries","Dollars","81","thousands","3","v1568104","13.2","76","","","","0"
"1993/1994","Yukon","","Other instructional expenditures","Dollars","81","thousands","3","v1568105","13.3","8","","","","0"
"1993/1994","Yukon","","Non-instructional salaries and wages","Dollars","81","thousands","3","v1568107","13.5","1","","","","0"
"1993/1994","Yukon","","Other operating expenditures","Dollars","81","thousands","3","v1568108","13.6","1","","","","0"
"1993/1994","Yukon","","Capita outlay and debt charges","Dollars","81","thousands","3","v1568110","13.8","0","","","","0"
"1994/1995","Canada","","Total expenditures","Dollars","81","thousands","3","v1568007","1.1","1713022","","","","0"
"1994/1995","Canada","","Total operating expenditures","Dollars","81","thousands","3","v1568013","1.7","1611887","","","","0"
"1994/1995","Canada","","Subtotal instructional expenditures","Dollars","81","thousands","3","v1568010","1.4","955212","","","","0"
"1994/1995","Canada","","Teachers salaries","Dollars","81","thousands","3","v1568008","1.2","882465","","","","0"
"1994/1995","Canada","","Other instructional expenditures","Dollars","81","thousands","3","v1568009","1.3","72747","","","","0"
"1994/1995","Canada","","Non-instructional salaries and wages","Dollars","81","thousands","3","v1568011","1.5","278378","","","","0"
"1994/1995","Canada","","Other operating expenditures","Dollars","81","thousands","3","v1568012","1.6","378297","","","","0"
"1994/1995","Canada","","Capita outlay and debt charges","Dollars","81","thousands","3","v1568014","1.8","101135","","","","0"
"1994/1995","Atlantic Province","","Total expenditures","Dollars","81","thousands","3","v1568047","6.1","17010","","","","0"
"1994/1995","Atlantic Province","","Total operating expenditures","Dollars","81","thousands","3","v1568053","6.7","15831","","","","0"
"1994/1995","Atlantic Province","","Subtotal instructional expenditures","Dollars","81","thousands","3","v1568050","6.4","9017","","","","0"
"1994/1995","Atlantic Province","","Teachers salaries","Dollars","81","thousands","3","v1568048","6.2","7586","","","","0"
"1994/1995","Atlantic Province","","Other instructional expenditures","Dollars","81","thousands","3","v1568049","6.3","1431","","","","0"
"1994/1995","Atlantic Province","","Non-instructional salaries and wages","Dollars","81","thousands","3","v1568051","6.5","2139","","","","0"
"1994/1995","Atlantic Province","","Other operating expenditures","Dollars","81","thousands","3","v1568052","6.6","4675","","","","0"
"1994/1995","Atlantic Province","","Capita outlay and debt charges","Dollars","81","thousands","3","v1568054","6.8","1179","","","","0"
"1994/1995","Newfoundland and Labrador","","Total expenditures","Dollars","81","thousands","3","v1568015","2.1","","x","","","0"
"1994/1995","Newfoundland and Labrador","","Total operating expenditures","Dollars","81","thousands","3","v1568021","2.7","","x","","","0"
"1994/1995","Newfoundland and Labrador","","Subtotal instructional expenditures","Dollars","81","thousands","3","v1568018","2.4","","x","","","0"
"1994/1995","Newfoundland and Labrador","","Teachers salaries","Dollars","81","thousands","3","v1568016","2.2","","x","","","0"
"1994/1995","Newfoundland and Labrador","","Other instructional expenditures","Dollars","81","thousands","3","v1568017","2.3","","x","","","0"
"1994/1995","Newfoundland and Labrador","","Non-instructional salaries and wages","Dollars","81","thousands","3","v1568019","2.5","","x","","","0"
"1994/1995","Newfoundland and Labrador","","Other operating expenditures","Dollars","81","thousands","3","v1568020","2.6","","x","","","0"
"1994/1995","Newfoundland and Labrador","","Capita outlay and debt charges","Dollars","81","thousands","3","v1568022","2.8","","x","","","0"
"1994/1995","Prince Edward Island","","Total expenditures","Dollars","81","thousands","3","v1568023","3.1","","x","","","0"
"1994/1995","Prince Edward Island","","Total operating expenditures","Dollars","81","thousands","3","v1568029","3.7","","x","","","0"
"1994/1995","Prince Edward Island","","Subtotal instructional expenditures","Dollars","81","thousands","3","v1568026","3.4","","x","","","0"
"1994/1995","Prince Edward Island","","Teachers salaries","Dollars","81","thousands","3","v1568024","3.2","","x","","","0"
"1994/1995","Prince Edward Island","","Other instructional expenditures","Dollars","81","thousands","3","v1568025","3.3","","x","","","0"
"1994/1995","Prince Edward Island","","Non-instructional salaries and wages","Dollars","81","thousands","3","v1568027","3.5","","x","","","0"
"1994/1995","Prince Edward Island","","Other operating expenditures","Dollars","81","thousands","3","v1568028","3.6","","x","","","0"
"1994/1995","Prince Edward Island","","Capita outlay and debt charges","Dollars","81","thousands","3","v1568030","3.8","","x","","","0"
"1994/1995","Nova Scotia","","Total expenditures","Dollars","81","thousands","3","v1568031","4.1","","x","","","0"
"1994/1995","Nova Scotia","","Total operating expenditures","Dollars","81","thousands","3","v1568037","4.7","","x","","","0"
"1994/1995","Nova Scotia","","Subtotal instructional expenditures","Dollars","81","thousands","3","v1568034","4.4","","x","","","0"
"1994/1995","Nova Scotia","","Teachers salaries","Dollars","81","thousands","3","v1568032","4.2","","x","","","0"
"1994/1995","Nova Scotia","","Other instructional expenditures","Dollars","81","thousands","3","v1568033","4.3","","x","","","0"
"1994/1995","Nova Scotia","","Non-instructional salaries and wages","Dollars","81","thousands","3","v1568035","4.5","","x","","","0"
"1994/1995","Nova Scotia","","Other operating expenditures","Dollars","81","thousands","3","v1568036","4.6","","x","","","0"
"1994/1995","Nova Scotia","","Capita outlay and debt charges","Dollars","81","thousands","3","v1568038","4.8","","x","","","0"
"1994/1995","New Brunswick","","Total expenditures","Dollars","81","thousands","3","v1568039","5.1","","x","","","0"
"1994/1995","New Brunswick","","Total operating expenditures","Dollars","81","thousands","3","v1568045","5.7","","x","","","0"
"1994/1995","New Brunswick","","Subtotal instructional expenditures","Dollars","81","thousands","3","v1568042","5.4","","x","","","0"
"1994/1995","New Brunswick","","Teachers salaries","Dollars","81","thousands","3","v1568040","5.2","","x","","","0"
"1994/1995","New Brunswick","","Other instructional expenditures","Dollars","81","thousands","3","v1568041","5.3","","x","","","0"
"1994/1995","New Brunswick","","Non-instructional salaries and wages","Dollars","81","thousands","3","v1568043","5.5","","x","","","0"
"1994/1995","New Brunswick","","Other operating expenditures","Dollars","81","thousands","3","v1568044","5.6","","x","","","0"
"1994/1995","New Brunswick","","Capita outlay and debt charges","Dollars","81","thousands","3","v1568046","5.8","","x","","","0"
"1994/1995","Quebec","","Total expenditures","Dollars","81","thousands","3","v1568055","7.1","649497","","","","0"
"1994/1995","Quebec","","Total operating expenditures","Dollars","81","thousands","3","v1568061","7.7","629042","","","","0"
"1994/1995","Quebec","","Subtotal instructional expenditures","Dollars","81","thousands","3","v1568058","7.4","364357","","","","0"
"1994/1995","Quebec","","Teachers salaries","Dollars","81","thousands","3","v1568056","7.2","349829","","","","0"
"1994/1995","Quebec","","Other instructional expenditures","Dollars","81","thousands","3","v1568057","7.3","14528","","","","0"
